Twitter Account,raw_scores achievement_driven,raw_scores adjustment,raw_scores agreeable,raw_scores body_focus,raw_scores cold,raw_scores conscientious,raw_scores depression, raw_scores extraversion,raw_scores family_oriented,raw_scores food_focus,raw_scores friend_focus,raw_scores happiness,raw_scores health_oriented,raw_scores impulsive,raw_scores independent,raw_scores insecure,raw_scores leisure_oriented,raw_scores money_oriented,raw_scores netspeak_focus,raw_scores neuroticism,raw_scores openness,raw_scores persuasive,raw_scores power_driven,raw_scores religion_oriented,raw_scores reward_bias,raw_scores sexual_focus,raw_scores social_skills,raw_scores thinking_style,raw_scores type_a,raw_scores work_oriented,raw_scores workhorse,percentiles achievement_driven,percentiles adjustment,percentiles agreeable,percentiles body_focus,percentiles cold,percentiles conscientious,percentiles depression,percentiles extraversion,percentiles family_oriented,percentiles food_focus,percentiles friend_focus,percentiles happiness,percentiles health_oriented,percentiles impulsive,percentiles independent,percentiles insecure,percentiles leisure_oriented,percentiles money_oriented,percentiles netspeak_focus,percentiles neuroticism,percentiles openness,percentiles persuasive,percentiles power_driven,percentiles religion_oriented,percentiles reward_bias,percentiles sexual_focus,percentiles social_skills,percentiles thinking_style,percentiles type_a,percentiles work_oriented,percentiles workhorse
sanford,5.125850205122275,-2.9146559136086276,-0.030424500318662784,0.31771248,-1.000983131550337,0.35277430298522994,1.3206844740544545,2.8971768357826635,2.5001235171140843,0.3971406,0.8737092999999999,7.001529271994711,0.55599683,1.6830418572302392,-3.8046949711936056,1.3057779151639581,1.350278,2.2239873,0.8737092999999999,7.586217415328289,0.8484033398322108,-1.5887523447412628,6.882798300882366,0.0,1.0325655,0.07942812,1.1441715846483183,-0.8254045003899253,8.643188545737091,2.5,-3.907814267569342,71.22064138416775,84.2029505256775,51.775177366852105,66.52999691224709,50.93891866708086,39.74433237018101,61.65895893760941,56.20133142635972,29.652953789229805,56.216867936591605,98.88231674844438,79.37940644672204,65.97424934767116,44.76222622986833,72.85420512062836,63.030552669775574,76.06316137398555,98.2986145270318,53.30170044080111,63.6292588027304,16.195446902892034,42.10096411682505,80.47537792538337,35.14827527205458,38.897636217948715,76.01107617075743,37.28366742521876,66.01736472048647,72.12488755641813,84.07462308539698,27.33703289060372
davidchang,3.845634639005999,-1.3959650211409373,-0.8425423180086049,0.08312552,-2.7931153480137323,1.384792564501993,-3.3015771824440776,4.292742185943464,2.220522022134187,2.5,0.41562760000000004,7.459582281989402,0.16625104,5.098188014712013,-4.30258647653705,-0.39735826518979045,1.911887,0.16625104,0.58187866,2.5557033981545807,2.1795116399228007,2.9112378149593647,7.609015936932449,0.24937657,3.1587696000000003,0.24937657,1.9370198051041503,0.5189817766543846,9.279439793673017,1.4131338,-2.8850400261876663,39.466942419575865,92.80138109480443,36.50235419262842,36.56190857299217,13.28378941835444,69.41615943977676,1,88.32861038694912,24.09350494966365,99,79.415414336608,85.08329274724262,36.902560149644124,95.17557493954732,63.382545495920034,24.18639582341968,89.85838522799862,35.346925636606734,42.73415252174933,7.070516252729444,65.04053607952656,95.93043395802525,90.27922195663027,73.44121197580797,95.81876786735278,99,66.49114086714928,93.33954209301574,83.22510043869038,59.24332649755787,44.943951163409274
seanmo,5.048474929508416,3.4390620606148055,1.2205340805151328,0.4484305,-1.998608884045939,2.5957592103493483,-0.9596047991130958,2.5228281046713055,3.4205499044056733,0.4484305,0.35874438,5.607732733033832,0.4484305,0.1739418441039895,-2.8433681541332807,-0.7794579000729847,2.5,1.883408,0.35874438,1.5232057144427698,2.253624151305684,0.9663282396370303,8.32233093429593,0.089686096,1.2556054,0.0,1.0706677175900063,1.5940608383885122,8.187957313026526,2.5,-0.7567676426903696,69.48812435461623,99,74.03457892115073,80.3897910066,27.128770153330393,92.04224525210061,10.64203716185145,45.15847480644468,50.883381375363705,58.68559691766129,73.834593036187,55.96831379507843,58.13308119435024,17.73404303302852,86.9463199025025,17.57047938808315,96.89273277769352,95.70421919248658,34.9674407115723,3.2814597703234654,67.80354018062164,81.69878447973008,95.80215575587253,49.24983678385433,47.18202272727273,38.59850307933812,34.67107178212293,99,62.464382526809175,84.07462308539698,80.5564641421255
tracemayer,5.288395412331306,-1.8110767421984655,0.3091920158002403,0.06934813000000001,0.6438714683808076,1.8231122501588006,0.6521278323054627,2.3736861567089784,1.6983287730314944,0.13869626000000002,0.0,4.003023228718716,0.13869626000000002,0.24938920151859767,-2.844512459626258,-1.723695182733122,2.5,2.5,1.4563107,5.433285796864928,1.7514061823452085,-3.5847852746710944,9.598499727847315,0.06934813000000001,0.6241331000000001,0.0,1.041466762160601,-0.0807867311732764,8.957849187230293,2.5,-2.9956539004440463,74.69531669404415,90.92093091042243,58.19949877941294,34.86569172919284,85.6931957742089,79.76501962327139,43.79176812734676,40.815951201454446,15.415893727974316,43.51746397076076,30.301344646823317,26.748466678173482,34.916158471327556,18.79175834141299,86.93299574269047,6.640970110514836,96.89273277769352,99,72.98291718287516,33.3472719822388,47.78994566371994,14.42682058926937,99,45.9654152527823,25.17953018084067,38.59850307933812,33.66045283689015,84.53318018048746,78.0243014441558,84.07462308539698,42.89132245388467
awadallah,6.313882486840237,-2.6099799323044666,-1.9695781522074485,0.4716981,-1.527602234337834,2.7201072820566528,1.006064339528921,2.9395401972450097,2.6292156557657784,0.0,0.58962265,6.922917900998854,0.3537736,2.4721939538458697,-4.073420273259043,-0.5956852290088834,1.2971698,0.58962265,1.2971698,7.199025946814592,0.9921796473866634,-1.1184979471607077,10.507912105025973,0.4716981,1.2971697999999998,0.11792453000000001,1.1865908331689337,0.3646519036773551,11.942241808190015,2.5,-0.18223083223334424,90.75570337166938,86.31918295914893,18.804745248795722,82.44687361297024,37.79761773790287,93.30951279522519,53.33056399266363,57.44167087102421,32.42631971872634,36.90316610452883,91.61662390273624,78.29120615074383,50.972786324576965,61.15238926324253,67.88185260427264,20.602600414242914,74.37254505029715,55.59865369135231,67.99035752424717,58.24337107823886,20.112246488736066,50.146840290834064,99,93.61004905590023,48.75643181818181,88.2692660830842,38.79964460988769,91.57277605025034,99,84.07462308539698,87.06397753077977
kylewidrick,5.550625250173707,2.320576759235692,1.174513662184861,0.41124057,-2.478028405737084,2.918527636088801,-1.5808025458866926,4.470478155045351,2.9722529823893393,0.8224811000000001,0.54832078,6.722950353420832,0.6168608600000001,0.3391043390748205,-2.8582168665625844,-1.6969949808726967,2.124743,1.9876627,1.0281014,2.0327488829916387,2.523375098445685,1.2353143173336614,9.09095940848376,0.068540097,1.9876629000000001,0.13708019,1.7490801629176413,1.3205287763657445,9.656169231324512,2.5,-1.4708511967715683,79.77346047940797,99,73.30034615188337,76.84621354872166,18.050156716703217,95.02807488313671,4.792602536020804,90.71249550218755,40.16841045049763,75.25691814116792,89.37547521542805,75.37047240365082,70.13025382850682,20.09621946306257,86.77342322532563,6.845929018179821,93.16176591266475,96.73737801782156,58.80693921355505,4.857292582454669,77.04826924228945,84.6189891986765,98.51855694275797,45.83989031432584,73.32622790404041,92.34027809264192,59.79788695998642,98.36361211406226,88.20748113683882,84.07462308539698,70.20880109056625
scottfarkas,4.795040585525303,1.7451184669830413,-0.6412344571342796,0.2361275,-2.658845063055539,2.7277989978240993,-0.52548471662069,3.8584311526261192,3.011211021266429,0.35419127,0.0,4.46708044987097,0.4132231,0.8539826474692591,-4.339465954787217,0.21540988457288335,2.4793388,1.0625738,0.17709563,2.231937586957959,2.4710254311783646,2.1559743194736214,8.76674469020239,0.059031876000000004,1.12160567,0.11806375,1.7826673459697902,0.31464227665718814,12.697975364414019,2.5,-0.5383459534374111,63.54061144970211,99,40.18261827163414,56.31872596959687,15.195170712088368,93.38190200766175,17.02649601643437,80.76831544638537,41.105763915092474,54.12801412172466,30.301344646823317,34.53126356194133,55.48341469164928,28.505584428132828,62.63677210840887,37.13201905920273,96.73252193944877,76.3655394145734,29.065166824971644,5.632359200152538,75.394504870437,92.17632586218116,97.68149196838739,44.33733627695934,42.17911094114219,88.30283196466414,61.02781260351467,90.93387049166547,99,84.07462308539698,83.2394240651161
BenJLerer,5.597622401335741,-7.981046781334862,-4.248796702800954,0.51736883,-0.7551350218212787,-0.5526975144995985,-0.7133912688268225,3.280911073260307,3.3168600618022337,0.29563932,0.44345898000000006,6.6711723190497665,0.7390983,5.770710503102863,-5.56709098620365,2.4984141966385733,1.1086474000000002,0.44345898000000006,1.2564671,7.0021143016920595,1.077524161317401,-2.6308750812040236,9.163981539306846,0.0,1.9955653199999999,0.22172949000000003,1.0040984403896227,-2.2490281792959825,15.3577504997387,2.5,-4.129840092946292,80.61624706505525,29.794492966446988,2.440168969011815,86.0517588180946,57.129578512724294,17.542035754463853,13.997775065793633,67.03264061035918,48.37728246047695,51.2378922446925,81.87705908412062,74.58018529096971,77.68779984331705,97.78727139397793,36.87130760570949,85.45551293674642,67.87535459225256,48.50467917382977,66.66807436624931,55.44447452719073,22.667421471958793,25.795433154994377,98.68097705499808,35.14827527205458,73.57567297979797,99,32.39783891031297,22.905596615891703,99,84.07462308539698,23.996702126617752
benlin0000,6.905436586369347,2.9191558724262987,3.055555800737801,0.13037809,-2.189575924603175,3.5579019483294485,-2.6389215998452804,4.631220399077817,1.680012493772137,0.6518905,0.52151238,7.20729162787653,2.5,0.37692966442374054,-3.452979917413572,-3.355057478119033,2.5,2.5,0.7822686000000001,1.4795878600137984,2.890088916634665,1.808165037837017,10.365430213020094,0.0,3.65058671,0.0,1.8280020776636374,1.4654579127208485,11.46405096404984,2.5,1.1756103617169016,95.59887441909781,99,93.6045110910458,42.52908409860355,23.265695805169482,98.25495284367332,1,92.54043308633497,15.152388055993919,68.11927803810467,87.72335557666969,82.08943111747247,99,20.648639800557024,78.73562624194884,1,96.89273277769352,99,49.974654390455555,3.1601136737064914,86.84018190575225,89.73349849141951,99,35.14827527205458,98.5276665204434,38.59850307933812,62.652338121995776,98.79575137374424,98.73863569252843,84.07462308539698,96.0722717938594
rezahussein,4.984969035611242,-0.15881964778385416,-0.3206428892849502,0.31404218,-0.673459646209321,1.22931532185247,-0.21546330883797193,2.7091594766557545,2.111338814996183,0.22431584,0.269179,4.940238136760187,0.49349484,0.7953849343019463,-2.3344852709741377,-0.9590130062850005,2.153432,2.5,2.5,2.6124369206959024,0.26784226141242273,-1.6678042279002738,7.368566037562276,0.0,0.89726336,0.0,1.1908294904002674,0.9303189929637383,9.241238906495106,2.5,-2.0120634630594347,68.02391025572355,96.65469391832134,46.21010758801629,66.09960880801809,59.12642622170397,65.26133338434448,22.872446204166728,50.658039395865025,22.091528243086753,47.71113068679242,63.69330516546639,43.224210120272566,61.48836987743082,27.47863537157284,91.86090426675366,14.894577894522847,93.52783918594164,99,94.07607331444157,7.359508548485356,5.670014449168644,40.77968518306954,87.55106728395938,35.14827527205458,34.08190796857463,38.59850307933812,38.95387855324457,96.65715885559759,82.65162332249322,84.07462308539698,60.97867784108582
stormzplatform,5.328754898313353,4.943734476139809,-0.6859600774033429,0.67114094,-1.3344101799040635,3.521982154675312,-0.5387584598249578,2.85462177751379,1.2621147538437916,0.08389262,0.08389262,3.882507444430547,0.0,0.11544281121145783,0.364312911419151,-1.5253535699769345,1.1744967,1.9295301,0.08389262,1.3506666347571339,3.7413524308509594,0.07087907489725032,9.585899931925573,0.0,0.25167786000000003,0.0,-0.1387638379671109,3.6194084425142554,11.930812642558937,2.5,0.4188856549888191,75.51906266771611,99,39.35094628285008,94.35853372965516,42.54006682834829,98.15676840879978,16.801311572649563,54.940031337838796,9.998205272607834,40.88756576073238,40.28831346001535,24.86154305401277,25.687734709530453,16.946777224125363,99,8.326821463984473,70.2375501073284,96.19173510543366,26.23702189694265,2.850801481686092,97.66612496782646,69.75781943771975,99,35.14827527205458,15.353847853535353,38.59850307933812,6.2140182033326825,99,99,84.07462308539698,92.05061946286902
SukhinderSingh,6.122795838825855,5.618041360844506,3.359164122829947,0.21171488,-3.0352846050590707,0.15582598556694538,-1.6064779770297861,7.0397502717391305,2.9613475629802823,0.0,0.49400143,9.655507060377074,0.14114326,-0.5008800331293308,-5.613600891062729,-0.632235044130173,1.4820042,0.63514467,2.5,2.161226892879079,-0.47349341397849454,6.325904277580639,9.673315987640468,0.14114326,1.62314757,0.0,3.2832817275278483,0.03486833593260741,9.824911594764579,2.5,-2.0554701229762804,88.54279235767312,99,95.2292648330738,53.15252228325234,10.281655559358152,34.21935799440852,4.628718200080515,99,39.90849553753852,36.90316610452883,85.84042153099878,98.14846983312333,35.0895921265685,10.033304338692943,35.916386140119236,19.98691051596636,79.96861656745997,57.788940465830926,94.07607331444157,5.348209334454809,1,99,99,57.50313858561666,60.94622559731934,38.59850307933812,95.5133497039311,86.65637603463816,90.0606360168447,84.07462308539698,60.202533294419766
KenAustinAvion,6.158425889528774,0.37541508521701894,2.8161792296411314,0.25789811999999995,-3.9265648665223667,-0.9972402592283566,-2.2531529859855426,6.755956721898197,3.0603523892709905,2.5,0.4513217,10.800342388054254,0.32237265,4.1297427625463685,-7.721993692176123,-0.8339789864603983,2.5,0.25789811999999995,2.5,2.292884045183097,-1.0815909395801326,3.426628051497094,9.676140034617262,0.25789811999999995,3.73952288,0.0,3.1542208883712908,-0.6950478109106079,9.78183547835062,1.4184397,-2.8944660990432185,88.98513792432801,97.67459949368117,92.05637333829237,59.09794559035063,3.3793577556101337,10.338624410566318,1.7504054913596905,99,42.247789664675594,99,82.53166729301962,99,48.56916554016298,87.58038544331819,6.82845496277028,16.72963938052762,96.89273277769352,39.58442473539027,94.07607331444157,5.877271630231452,1,97.49225805778623,99,74.56951395331208,98.83729835115865,38.59850307933812,94.247933232117,69.7931928249737,89.60188676254631,59.39233002122344,44.7686638950587
freemanindia,5.386715471255778,2.7824451914410195,-0.6506469241521424,0.0,-0.5377929901016033,3.6671368544149963,-0.9809754639532499,2.7913356027042804,2.105093642696954,0.0,0.1025641,4.360956512561116,0.5128205299999999,-0.3273989164108424,-0.09442281954697074,-1.5909773208261542,1.3333334000000001,1.948718,0.2051282,2.497632330602658,3.150026654195715,0.2149960934420505,10.273094245510578,0.1025641,0.8205127999999999,0.1025641,0.7567700262199362,2.748632679840949,10.468614668429172,2.5,0.339483039116552,76.6675170932523,99,40.002129929968504,26.88932439562619,62.45144343217071,98.55353940087195,10.379143019396604,53.098310399533204,21.977850412243722,36.90316610452883,42.62496067927415,32.69185728971312,62.87704740308226,11.731568830271353,99,7.734091332978977,75.5313567046602,96.3718361440696,29.944440753693566,6.797524804187324,91.71289713588459,71.88152120670769,99,51.330409094544194,31.48325216450216,84.05774761834375,24.47339244973794,99,95.20039313808493,84.07462308539698,91.47937034458212
eytanelbaz,4.192929778343773,2.8603854430539735,0.5194353157058884,0.32967033,-2.398517496725243,1.6895607695387778,-0.3172991989634899,4.79849876370055,3.6649729406201157,0.43956046000000004,0.7142857,6.57119402521047,0.43956046000000004,0.9068804478926216,-5.296102744985154,0.052344756301053286,2.2527473,1.2087911999999998,1.4285714,3.0956024070546952,2.6028405592653314,2.682870534291314,6.851976396753074,0.10989011,1.2637363,0.054945060000000004,1.1017092591437463,0.47210575337272587,12.121150218447722,2.5,-2.0341075181903965,48.2938612871213,99,62.11017569876582,67.93220283333109,19.4243025307327,76.8559371305346,20.830266144875022,94.13951797162872,56.750886782359295,58.2638656393599,96.23336906509346,72.99884766587368,57.48022819692796,29.447558792788385,42.45385964762156,33.45275830159086,94.69792819302546,81.49939797652533,72.14184451224135,10.11397275722305,79.45877890221453,95.00020584568105,79.95740009398101,52.51400039905358,47.490011363636356,65.53396467865713,35.75876026292954,92.84233751839355,99,84.07462308539698,60.584513138962265
jgsilverman,7.12206293115836,4.4295911691850085,2.682862305630347,0.1162115,-2.502407062404871,3.886586433900772,-2.5525913115567076,6.0687758149284425,1.8444654770861435,0.697269,0.6391633,8.936231176716287,0.3486345,-0.7471030066811832,-4.092620231113052,-2.608291072867801,2.5,2.0918071,0.6391633,1.4805731158268927,2.2426436774661274,2.480400573860053,11.539847249189256,0.29052875,2.5566531,0.1162115,3.323493000166902,1.2734331328743513,9.09092134220735,2.5,-0.47908961807729866,96.74869112160877,99,91.06394044845358,40.72969447475156,17.651202991644784,99,1.0055636801602232,99,17.609427176173888,70.11848346933347,93.80721319384374,95.9802855414618,50.57940817604382,7.934886874593214,67.51457205767365,2.0762589592999032,96.89273277769352,97.53720498166662,44.80780532708971,3.1628546830627133,67.39925174764828,94.0288839659377,99,78.60147567144044,87.72659825293753,87.8474545972068,95.87224433843471,98.22318571655202,80.2644612360758,84.07462308539698,83.92813089170969
bobbickel,4.566888652975179,0.6004029112597156,1.8587369602627015,0.34059945,-1.9771519298711182,2.2343728979049096,-2.2904536751377367,4.1120849866671385,2.3264302670334454,0.5449591,0.06811989,5.701385159058381,0.27247956,-0.1874551988034996,-1.9453090307582688,-2.262018791317743,1.2942779,2.3841962000000003,0.61307903,2.202779231869651,1.9041554458648433,0.6873044048829364,7.064997555212255,0.0,2.1117166099999998,0.0,1.817926843239595,0.8406593702674711,7.42902985861568,2.5,-2.43080612555083,57.875618338758976,98.04323568473956,82.8978902114549,69.2137774287841,27.582309662415597,87.27164703595949,1.6576214002981555,85.49930800207765,26.132835186977754,63.275106082292325,38.32646504936917,57.73806914687026,44.79004324855596,13.230841690628857,94.55053245992818,3.3860158076328615,74.27850750570585,99,43.858735957764594,5.515186786697411,54.085465736115914,78.33465921064382,83.38359645537886,35.14827527205458,77.03824064508723,38.59850307933812,62.2993042236797,96.0978000515782,44.789375721246124,84.07462308539698,53.35088562434533
